,법정동코드,법정동명,폐지여부,address1,address2,address3,address4,address5
682,1144010500,서울특별시 마포구 용강동,존재,서울특별시,마포구,용강동,,
683,1144010600,서울특별시 마포구 토정동,존재,서울특별시,마포구,토정동,,
684,1144010700,서울특별시 마포구 마포동,존재,서울특별시,마포구,마포동,,
685,1144010800,서울특별시 마포구 대흥동,존재,서울특별시,마포구,대흥동,,
686,1144010900,서울특별시 마포구 염리동,존재,서울특별시,마포구,염리동,,
687,1144011000,서울특별시 마포구 노고산동,존재,서울특별시,마포구,노고산동,,
688,1144011100,서울특별시 마포구 신수동,존재,서울특별시,마포구,신수동,,
689,1144011200,서울특별시 마포구 현석동,존재,서울특별시,마포구,현석동,,
690,1144011300,서울특별시 마포구 구수동,존재,서울특별시,마포구,구수동,,
691,1144011400,서울특별시 마포구 창전동,존재,서울특별시,마포구,창전동,,
692,1144011500,서울특별시 마포구 상수동,존재,서울특별시,마포구,상수동,,
693,1144011600,서울특별시 마포구 하중동,존재,서울특별시,마포구,하중동,,
694,1144011700,서울특별시 마포구 신정동,존재,서울특별시,마포구,신정동,,
695,1144011800,서울특별시 마포구 당인동,존재,서울특별시,마포구,당인동,,
697,1144012000,서울특별시 마포구 서교동,존재,서울특별시,마포구,서교동,,
698,1144012100,서울특별시 마포구 동교동,존재,서울특별시,마포구,동교동,,
699,1144012200,서울특별시 마포구 합정동,존재,서울특별시,마포구,합정동,,
700,1144012300,서울특별시 마포구 망원동,존재,서울특별시,마포구,망원동,,
701,1144012400,서울특별시 마포구 연남동,존재,서울특별시,마포구,연남동,,
702,1144012500,서울특별시 마포구 성산동,존재,서울특별시,마포구,성산동,,
703,1144012600,서울특별시 마포구 중동,존재,서울특별시,마포구,중동,,
704,1144012700,서울특별시 마포구 상암동,존재,서울특별시,마포구,상암동,,
716,1147000000,서울특별시 양천구,존재,서울특별시,양천구,,,
717,1147010100,서울특별시 양천구 신정동,존재,서울특별시,양천구,신정동,,
718,1147010200,서울특별시 양천구 목동,존재,서울특별시,양천구,목동,,
719,1147010300,서울특별시 양천구 신월동,존재,서울특별시,양천구,신월동,,
737,1150000000,서울특별시 강서구,존재,서울특별시,강서구,,,
740,1150010100,서울특별시 강서구 염창동,존재,서울특별시,강서구,염창동,,
741,1150010200,서울특별시 강서구 등촌동,존재,서울특별시,강서구,등촌동,,
742,1150010300,서울특별시 강서구 화곡동,존재,서울특별시,강서구,화곡동,,
743,1150010400,서울특별시 강서구 가양동,존재,서울특별시,강서구,가양동,,
744,1150010500,서울특별시 강서구 마곡동,존재,서울특별시,강서구,마곡동,,
745,1150010600,서울특별시 강서구 내발산동,존재,서울특별시,강서구,내발산동,,
746,1150010700,서울특별시 강서구 외발산동,존재,서울특별시,강서구,외발산동,,
747,1150010800,서울특별시 강서구 공항동,존재,서울특별시,강서구,공항동,,
748,1150010900,서울특별시 강서구 방화동,존재,서울특별시,강서구,방화동,,
749,1150011000,서울특별시 강서구 개화동,존재,서울특별시,강서구,개화동,,
750,1150011100,서울특별시 강서구 과해동,존재,서울특별시,강서구,과해동,,
751,1150011200,서울특별시 강서구 오곡동,존재,서울특별시,강서구,오곡동,,
752,1150011300,서울특별시 강서구 오쇠동,존재,서울특별시,강서구,오쇠동,,
765,1153000000,서울특별시 구로구,존재,서울특별시,구로구,,,
766,1153010100,서울특별시 구로구 신도림동,존재,서울특별시,구로구,신도림동,,
767,1153010200,서울특별시 구로구 구로동,존재,서울특별시,구로구,구로동,,
768,1153010300,서울특별시 구로구 가리봉동,존재,서울특별시,구로구,가리봉동,,
771,1153010600,서울특별시 구로구 고척동,존재,서울특별시,구로구,고척동,,
772,1153010700,서울특별시 구로구 개봉동,존재,서울특별시,구로구,개봉동,,
773,1153010800,서울특별시 구로구 오류동,존재,서울특별시,구로구,오류동,,
774,1153010900,서울특별시 구로구 궁동,존재,서울특별시,구로구,궁동,,
775,1153011000,서울특별시 구로구 온수동,존재,서울특별시,구로구,온수동,,
776,1153011100,서울특별시 구로구 천왕동,존재,서울특별시,구로구,천왕동,,
777,1153011200,서울특별시 구로구 항동,존재,서울특별시,구로구,항동,,
806,1154500000,서울특별시 금천구,존재,서울특별시,금천구,,,
807,1154510100,서울특별시 금천구 가산동,존재,서울특별시,금천구,가산동,,
808,1154510200,서울특별시 금천구 독산동,존재,서울특별시,금천구,독산동,,
809,1154510300,서울특별시 금천구 시흥동,존재,서울특별시,금천구,시흥동,,
810,1156000000,서울특별시 영등포구,존재,서울특별시,영등포구,,,
858,1156010100,서울특별시 영등포구 영등포동,존재,서울특별시,영등포구,영등포동,,
859,1156010200,서울특별시 영등포구 영등포동1가,존재,서울특별시,영등포구,영등포동1가,,
860,1156010300,서울특별시 영등포구 영등포동2가,존재,서울특별시,영등포구,영등포동2가,,
861,1156010400,서울특별시 영등포구 영등포동3가,존재,서울특별시,영등포구,영등포동3가,,
862,1156010500,서울특별시 영등포구 영등포동4가,존재,서울특별시,영등포구,영등포동4가,,
863,1156010600,서울특별시 영등포구 영등포동5가,존재,서울특별시,영등포구,영등포동5가,,
864,1156010700,서울특별시 영등포구 영등포동6가,존재,서울특별시,영등포구,영등포동6가,,
865,1156010800,서울특별시 영등포구 영등포동7가,존재,서울특별시,영등포구,영등포동7가,,
866,1156010900,서울특별시 영등포구 영등포동8가,존재,서울특별시,영등포구,영등포동8가,,
867,1156011000,서울특별시 영등포구 여의도동,존재,서울특별시,영등포구,여의도동,,
868,1156011100,서울특별시 영등포구 당산동1가,존재,서울특별시,영등포구,당산동1가,,
869,1156011200,서울특별시 영등포구 당산동2가,존재,서울특별시,영등포구,당산동2가,,
870,1156011300,서울특별시 영등포구 당산동3가,존재,서울특별시,영등포구,당산동3가,,
871,1156011400,서울특별시 영등포구 당산동4가,존재,서울특별시,영등포구,당산동4가,,
872,1156011500,서울특별시 영등포구 당산동5가,존재,서울특별시,영등포구,당산동5가,,
873,1156011600,서울특별시 영등포구 당산동6가,존재,서울특별시,영등포구,당산동6가,,
874,1156011700,서울특별시 영등포구 당산동,존재,서울특별시,영등포구,당산동,,
875,1156011800,서울특별시 영등포구 도림동,존재,서울특별시,영등포구,도림동,,
876,1156011900,서울특별시 영등포구 문래동1가,존재,서울특별시,영등포구,문래동1가,,
877,1156012000,서울특별시 영등포구 문래동2가,존재,서울특별시,영등포구,문래동2가,,
878,1156012100,서울특별시 영등포구 문래동3가,존재,서울특별시,영등포구,문래동3가,,
879,1156012200,서울특별시 영등포구 문래동4가,존재,서울특별시,영등포구,문래동4가,,
880,1156012300,서울특별시 영등포구 문래동5가,존재,서울특별시,영등포구,문래동5가,,
881,1156012400,서울특별시 영등포구 문래동6가,존재,서울특별시,영등포구,문래동6가,,
882,1156012500,서울특별시 영등포구 양평동1가,존재,서울특별시,영등포구,양평동1가,,
883,1156012600,서울특별시 영등포구 양평동2가,존재,서울특별시,영등포구,양평동2가,,
884,1156012700,서울특별시 영등포구 양평동3가,존재,서울특별시,영등포구,양평동3가,,
885,1156012800,서울특별시 영등포구 양평동4가,존재,서울특별시,영등포구,양평동4가,,
886,1156012900,서울특별시 영등포구 양평동5가,존재,서울특별시,영등포구,양평동5가,,
887,1156013000,서울특별시 영등포구 양평동6가,존재,서울특별시,영등포구,양평동6가,,
888,1156013100,서울특별시 영등포구 양화동,존재,서울특별시,영등포구,양화동,,
889,1156013200,서울특별시 영등포구 신길동,존재,서울특별시,영등포구,신길동,,
890,1156013300,서울특별시 영등포구 대림동,존재,서울특별시,영등포구,대림동,,
891,1156013400,서울특별시 영등포구 양평동,존재,서울특별시,영등포구,양평동,,
913,1159000000,서울특별시 동작구,존재,서울특별시,동작구,,,
914,1159010100,서울특별시 동작구 노량진동,존재,서울특별시,동작구,노량진동,,
915,1159010200,서울특별시 동작구 상도동,존재,서울특별시,동작구,상도동,,
916,1159010300,서울특별시 동작구 상도1동,존재,서울특별시,동작구,상도1동,,
917,1159010400,서울특별시 동작구 본동,존재,서울특별시,동작구,본동,,
918,1159010500,서울특별시 동작구 흑석동,존재,서울특별시,동작구,흑석동,,
919,1159010600,서울특별시 동작구 동작동,존재,서울특별시,동작구,동작동,,
920,1159010700,서울특별시 동작구 사당동,존재,서울특별시,동작구,사당동,,
921,1159010800,서울특별시 동작구 대방동,존재,서울특별시,동작구,대방동,,
922,1159010900,서울특별시 동작구 신대방동,존재,서울특별시,동작구,신대방동,,
937,1162000000,서울특별시 관악구,존재,서울특별시,관악구,,,
948,1162010100,서울특별시 관악구 봉천동,존재,서울특별시,관악구,봉천동,,
949,1162010200,서울특별시 관악구 신림동,존재,서울특별시,관악구,신림동,,
950,1162010300,서울특별시 관악구 남현동,존재,서울특별시,관악구,남현동,,
975,1165000000,서울특별시 서초구,존재,서울특별시,서초구,,,
977,1165010100,서울특별시 서초구 방배동,존재,서울특별시,서초구,방배동,,
978,1165010200,서울특별시 서초구 양재동,존재,서울특별시,서초구,양재동,,
979,1165010300,서울특별시 서초구 우면동,존재,서울특별시,서초구,우면동,,
980,1165010400,서울특별시 서초구 원지동,존재,서울특별시,서초구,원지동,,
982,1165010600,서울특별시 서초구 잠원동,존재,서울특별시,서초구,잠원동,,
983,1165010700,서울특별시 서초구 반포동,존재,서울특별시,서초구,반포동,,
984,1165010800,서울특별시 서초구 서초동,존재,서울특별시,서초구,서초동,,
985,1165010900,서울특별시 서초구 내곡동,존재,서울특별시,서초구,내곡동,,
986,1165011000,서울특별시 서초구 염곡동,존재,서울특별시,서초구,염곡동,,
987,1165011100,서울특별시 서초구 신원동,존재,서울특별시,서초구,신원동,,
1003,1168000000,서울특별시 강남구,존재,서울특별시,강남구,,,
1037,1168010100,서울특별시 강남구 역삼동,존재,서울특별시,강남구,역삼동,,
1039,1168010300,서울특별시 강남구 개포동,존재,서울특별시,강남구,개포동,,
1040,1168010400,서울특별시 강남구 청담동,존재,서울특별시,강남구,청담동,,
1041,1168010500,서울특별시 강남구 삼성동,존재,서울특별시,강남구,삼성동,,
1042,1168010600,서울특별시 강남구 대치동,존재,서울특별시,강남구,대치동,,
1043,1168010700,서울특별시 강남구 신사동,존재,서울특별시,강남구,신사동,,
1044,1168010800,서울특별시 강남구 논현동,존재,서울특별시,강남구,논현동,,
1045,1168011000,서울특별시 강남구 압구정동,존재,서울특별시,강남구,압구정동,,
